Trajectoire;Secteur;Branche;Branche2;Usage;Usage2;Année;Consommation
Haute;Tertiaire;Enseignement, recherche;Enseignement, recherche;Cuisson;Cuisson;2033;664,8543053
Haute;Tertiaire;Enseignement, recherche;Enseignement, recherche;Froid;Froid;2033;145,9281498
Haute;Tertiaire;Enseignement, recherche;Enseignement, recherche;Eclairage intérieur;Eclairage;2033;631,6013732
Haute;Tertiaire;Enseignement, recherche;Enseignement, recherche;Bureautique et autres usages tertiaires;Bureautique et autres usages tertiaires;2033;927,4379675
Haute;Tertiaire;Entreposage et stockage;Entreposage et stockage;Autres usages;Autres usages;2033;1753,938213
Haute;Tertiaire;Gérant d'immeuble habitat;Gérant d'immeuble habitat;Autres usages;Autres usages;2033;5516,334661
Haute;Tertiaire;Gérant d'immeuble tertiaire;Gérant d'immeuble tertiaire;Autres usages;Autres usages;2033;1522,666196
Haute;Tertiaire;Habitat communautaire;Habitat communautaire;Chauffage;Chauffage;2033;1702,933848
Haute;Tertiaire;Habitat communautaire;Habitat communautaire;Climatisation & ventilation;Climatisation & ventilation;2033;362,0720528
Haute;Tertiaire;Habitat communautaire;Habitat communautaire;Eau chaude sanitaire;Eau chaude sanitaire;2033;623,5972024
Haute;Tertiaire;Habitat communautaire;Habitat communautaire;Cuisson;Cuisson;2033;582,4532351
Haute;Tertiaire;Habitat communautaire;Habitat communautaire;Froid;Froid;2033;0
Haute;Tertiaire;Habitat communautaire;Habitat communautaire;Eclairage intérieur;Eclairage;2033;218,6681801
Haute;Tertiaire;Habitat communautaire;Habitat communautaire;Bureautique et autres usages tertiaires;Bureautique et autres usages tertiaires;2033;1360,956854
Haute;Tertiaire;Santé, action sociale;Santé, action sociale;Chauffage;Chauffage;2033;1819,558576
Haute;Tertiaire;Santé, action sociale;Santé, action sociale;Climatisation & ventilation;Climatisation & ventilation;2033;1500,254723
Haute;Tertiaire;Santé, action sociale;Santé, action sociale;Eau chaude sanitaire;Eau chaude sanitaire;2033;957,2197849
Haute;Tertiaire;Santé, action sociale;Santé, action sociale;Cuisson;Cuisson;2033;384,3569355
Haute;Tertiaire;Santé, action sociale;Santé, action sociale;Froid;Froid;2033;0
Haute;Tertiaire;Santé, action sociale;Santé, action sociale;Eclairage intérieur;Eclairage;2033;642,791948
Haute;Tertiaire;Santé, action sociale;Santé, action sociale;Bureautique et autres usages tertiaires;Bureautique et autres usages tertiaires;2033;2287,850368
Haute;Tertiaire;Autre tertiaire;SOLDE TERTIAIRE;Autres usages;Autres usages;2033;19124,95915
Haute;Tertiaire;Sport, loisirs;Sport, loisirs;Chauffage;Chauffage;2033;610,1217843
Haute;Tertiaire;Sport, loisirs;Sport, loisirs;Climatisation & ventilation;Climatisation & ventilation;2033;293,2702579
Haute;Tertiaire;Sport, loisirs;Sport, loisirs;Eau chaude sanitaire;Eau chaude sanitaire;2033;446,98616
Haute;Tertiaire;Sport, loisirs;Sport, loisirs;Cuisson;Cuisson;2033;44,39302346
Haute;Tertiaire;Sport, loisirs;Sport, loisirs;Froid;Froid;2033;0
Haute;Tertiaire;Sport, loisirs;Sport, loisirs;Eclairage intérieur;Eclairage;2033;225,2014542
Haute;Tertiaire;Sport, loisirs;Sport, loisirs;Bureautique et autres usages tertiaires;Bureautique et autres usages tertiaires;2033;488,7167823
Haute;Tertiaire;Télécommunications;Télécommunications;Autres usages;Autres usages;2033;2290,944355
Haute;Tertiaire;Transports;Transports;Chauffage;Chauffage;2033;167,9789548
Haute;Tertiaire;Transports;Transports;Climatisation & ventilation;Climatisation & ventilation;2033;55,95749591
Haute;Tertiaire;Transports;Transports;Eau chaude sanitaire;Eau chaude sanitaire;2033;68,89109109
Haute;Tertiaire;Transports;Transports;Cuisson;Cuisson;2033;42,99500308
Haute;Tertiaire;Transports;Transports;Froid;Froid;2033;0
Haute;Tertiaire;Transports;Transports;Eclairage intérieur;Eclairage;2033;165,656135
Haute;Tertiaire;Transports;Transports;Bureautique et autres usages tertiaires;Bureautique et autres usages tertiaires;2033;644,4607397
Haute;Transport, agriculture et énergie;Agriculture;Agriculture;Autres usages;Autres usages;2033;3240,99826
Haute;Transport, agriculture et énergie;Energie hors Eurodif;Energie hors Eurodif;Autres usages;Autres usages;2033;9892,799045
Haute;Transport, agriculture et énergie;Eurodif;Eurodif;Autres usages;Autres usages;2033;361
Haute;Transport, agriculture et énergie;Transports;Transports;Autres usages;Autres usages;2033;13453,85956
Haute;Transport, agriculture et énergie;Transports;Transports;VE & VHR;VE & VHR;2033;26714,23908
Intermédiaire 2;Industrie;Industrie agro-alimentaire;E12 - Industrie laitiere;Autres usages;Autres usages;2033;2933,246917
Intermédiaire 2;Industrie;Industrie agro-alimentaire;E13 - Sucreries,raffineries de sucre;Autres usages;Autres usages;2033;304,151116
Intermédiaire 2;Industrie;Industrie agro-alimentaire;E14 - Industries alimentaires (sauf.laiteries, sucreries);Autres usages;Autres usages;2033;14976,70445
Intermédiaire 2;Industrie;Sidérurgie;E16 - Sidérurgie;Autres usages;Autres usages;2033;12723,91646
Intermédiaire 2;Industrie;Métallurgie et Mécanique (hors industrie automobile);E18 - Première transformation de métaux.non.ferreux;Autres usages;Autres usages;2033;8245,619493
Intermédiaire 2;Industrie;Minéraux et matériaux;E19 - Production de minéraux divers;Autres usages;Autres usages;2033;618,704262
Intermédiaire 2;Industrie;Minéraux et matériaux;E20 - Fabrication plâtres, chaux, ciment;Autres usages;Autres usages;2033;2251,468691
Intermédiaire 2;Industrie;Minéraux et matériaux;E21 - Production matériaux.de construction, céramiques;Autres usages;Autres usages;2033;3062,913252
Intermédiaire 2;Industrie;Minéraux et matériaux;E22 - Industrie du verre;Autres usages;Autres usages;2033;3359,825949
Intermédiaire 2;Industrie;Chimie et parachimie;E23 - Fabrication d'engrais;Autres usages;Autres usages;2033;559,533383
Intermédiaire 2;Industrie;Chimie et parachimie;E24 - Autres Industries chimie minérale de base;Autres usages;Autres usages;2033;6146,984312
Intermédiaire 2;Industrie;Chimie et parachimie;E25 - Fabric. de matières plastiques, caoutchoucs synthétiques;Autres usages;Autres usages;2033;2632,220947
Intermédiaire 2;Industrie;Chimie et parachimie;E26 - Autres Industries chimie organique de base;Autres usages;Autres usages;2033;7297,02248
Intermédiaire 2;Industrie;Chimie et parachimie;E28 - Parachimie, Industries pharmaceutiques;Autres usages;Autres usages;2033;2766,892305
Intermédiaire 2;Industrie;Métallurgie et Mécanique (hors industrie automobile);E29 - Fonderie, travail des metaux;Autres usages;Autres usages;2033;7684,110344
Intermédiaire 2;Industrie;Métallurgie et Mécanique (hors industrie automobile);E30 - Construction mécanique;Autres usages;Autres usages;2033;2361,294162
Intermédiaire 2;Industrie;Métallurgie et Mécanique (hors industrie automobile);E31 - Construction électrique et.électronique;Autres usages;Autres usages;2033;3845,570539
Intermédiaire 2;Industrie;Construction automobile;E32 - Construction autres matériels de transport.terrestre;Autres usages;Autres usages;2033;4436,966652
Intermédiaire 2;Industrie;Métallurgie et Mécanique (hors industrie automobile);E33 - Construction navale, aéronautique et armement;Autres usages;Autres usages;2033;2664,985653
Intermédiaire 2;Industrie;Industries diverses;E34 - Industrie textile, cuir, habillement;Autres usages;Autres usages;2033;1135,00379
Intermédiaire 2;Industrie;Industrie du papier et du carton;E35 - Industrie du papier et du carton;Autres usages;Autres usages;2033;6790,30913
Intermédiaire 2;Industrie;Industries diverses;E36 - Industrie caoutchouc;Autres usages;Autres usages;2033;1060,627571
Intermédiaire 2;Industrie;Industries diverses;E37 - Transformation des matières plastiques;Autres usages;Autres usages;2033;4463,873021
Intermédiaire 2;Industrie;Industries diverses;E38 - Industries diverses;Autres usages;Autres usages;2033;4784,013979
Intermédiaire 2;Industrie;Industries diverses;non réparti;Autres usages;Autres usages;2033;1171,363449
Intermédiaire 2;Pertes;Pertes;Pertes;Pertes;Pertes;2033;31345,60388
Intermédiaire 2;Résidentiel;Résidentiel;Résidentiel;Autres usages résidentiels;USR - Usages résidentiels;2033;29378,78876
Intermédiaire 2;Résidentiel;Résidentiel;Résidentiel;Eclairage intérieur;ECL - Eclairage résidentiel;2033;3170,546465
Intermédiaire 2;Résidentiel;Résidentiel;Résidentiel;Froid;FRR - Froid résidentiel;2033;8775,395623
Intermédiaire 2;Résidentiel;Résidentiel;Résidentiel;Lavage;LAV - Lavage résidentiel;2033;8155,413907
Intermédiaire 2;Résidentiel;Résidentiel;Résidentiel;Produits gris & bruns résidentiels;TIC - Produits gris-bruns;2033;11980,98264
Intermédiaire 2;Résidentiel;Résidentiel;Résidentiel;Cuisson;CUI - Cuisson résidentielle;2033;10495,46989
Intermédiaire 2;Résidentiel;Résidentiel;Résidentiel;Eau chaude sanitaire;ECA - Eau chaude asservie;2033;11869,04029
Intermédiaire 2;Résidentiel;Résidentiel;Résidentiel;Eau chaude sanitaire;ECD - Eau chaude non asservie;2033;4140,571728
Intermédiaire 2;Résidentiel;Résidentiel;Résidentiel;Eau chaude sanitaire;CES - Chauffe-eau solaire;2033;182,8031102
Intermédiaire 2;Résidentiel;Résidentiel;Résidentiel;Chauffage;CDO - Chauffage domestique (hors PAC R/R et R/O);2033;32991,55677
Intermédiaire 2;Résidentiel;Résidentiel;Résidentiel;Chauffage;PAA - Pompes à chaleur air-air;2033;1247,932164
Intermédiaire 2;Résidentiel;Résidentiel;Résidentiel;Chauffage;PAE - Pompes à chaleur air-eau;2033;5004,062269
Intermédiaire 2;Tertiaire;Agriculture BT;Agriculture BT;Autres usages;Autres usages;2033;4489,649985
Intermédiaire 2;Tertiaire;Armées;Armées;Autres usages;Autres usages;2033;982,5286954
Intermédiaire 2;Tertiaire;Artisanat;Artisanat;Autres usages;Autres usages;2033;4243,580107
Intermédiaire 2;Tertiaire;Assainissement, gestion des déchets;Assainissement, gestion des déchets;Autres usages;Autres usages;2033;2218,062899
Intermédiaire 2;Tertiaire;Bureaux, administration;Bureaux, administration;Chauffage;Chauffage;2033;6612,942334
Intermédiaire 2;Tertiaire;Bureaux, administration;Bureaux, administration;Climatisation & ventilation;Climatisation & ventilation;2033;6635,730574
Intermédiaire 2;Tertiaire;Bureaux, administration;Bureaux, administration;Eau chaude sanitaire;Eau chaude sanitaire;2033;604,9103263
Intermédiaire 2;Tertiaire;Bureaux, administration;Bureaux, administration;Cuisson;Cuisson;2033;381,9912146
Intermédiaire 2;Tertiaire;Bureaux, administration;Bureaux, administration;Froid;Froid;2033;60,45388192
Intermédiaire 2;Tertiaire;Bureaux, administration;Bureaux, administration;Eclairage intérieur;Eclairage;2033;2546,17795
Intermédiaire 2;Tertiaire;Bureaux, administration;Bureaux, administration;Bureautique et autres usages tertiaires;Bureautique et autres usages tertiaires;2033;7332,540569
Intermédiaire 2;Tertiaire;Cafés, Hotels, Restaurants ;Cafés, Hotels, Restaurants ;Chauffage;Chauffage;2033;746,999084
Intermédiaire 2;Tertiaire;Cafés, Hotels, Restaurants ;Cafés, Hotels, Restaurants ;Climatisation & ventilation;Climatisation & ventilation;2033;981,662897
Intermédiaire 2;Tertiaire;Cafés, Hotels, Restaurants ;Cafés, Hotels, Restaurants ;Eau chaude sanitaire;Eau chaude sanitaire;2033;548,0481469
Intermédiaire 2;Tertiaire;Cafés, Hotels, Restaurants ;Cafés, Hotels, Restaurants ;Cuisson;Cuisson;2033;301,2787148
Intermédiaire 2;Tertiaire;Cafés, Hotels, Restaurants ;Cafés, Hotels, Restaurants ;Froid;Froid;2033;390,2480906
Intermédiaire 2;Tertiaire;Cafés, Hotels, Restaurants ;Cafés, Hotels, Restaurants ;Eclairage intérieur;Eclairage;2033;271,9952984
Intermédiaire 2;Tertiaire;Cafés, Hotels, Restaurants ;Cafés, Hotels, Restaurants ;Bureautique et autres usages tertiaires;Bureautique et autres usages tertiaires;2033;2205,087619
Intermédiaire 2;Tertiaire;Centre de recherche énergétique;Centre de recherche énergétique;Autres usages;Autres usages;2033;2473,269872
Intermédiaire 2;Tertiaire;Commerce;Commerce;Chauffage;Chauffage;2033;3667,068008
Intermédiaire 2;Tertiaire;Commerce;Commerce;Climatisation & ventilation;Climatisation & ventilation;2033;4790,401297
Intermédiaire 2;Tertiaire;Commerce;Commerce;Eau chaude sanitaire;Eau chaude sanitaire;2033;1243,645349
Intermédiaire 2;Tertiaire;Commerce;Commerce;Cuisson;Cuisson;2033;465,0131005
Intermédiaire 2;Tertiaire;Commerce;Commerce;Froid;Froid;2033;4376,947697
Intermédiaire 2;Tertiaire;Commerce;Commerce;Eclairage intérieur;Eclairage;2033;2148,118746
Intermédiaire 2;Tertiaire;Commerce;Commerce;Bureautique et autres usages tertiaires;Bureautique et autres usages tertiaires;2033;1573,854223
Intermédiaire 2;Tertiaire;Datacenter;Datacenter;Autres usages;Autres usages;2033;4792,637728
Intermédiaire 2;Tertiaire;Eclairage public;Eclairage public;Autres usages;Autres usages;2033;2227,616256
Intermédiaire 2;Tertiaire;Enseignement, recherche;Enseignement, recherche;Chauffage;Chauffage;2033;1018,99043
Intermédiaire 2;Tertiaire;Enseignement, recherche;Enseignement, recherche;Climatisation & ventilation;Climatisation & ventilation;2033;416,4780687
Intermédiaire 2;Tertiaire;Enseignement, recherche;Enseignement, recherche;Eau chaude sanitaire;Eau chaude sanitaire;2033;531,8830251
Intermédiaire 2;Tertiaire;Enseignement, recherche;Enseignement, recherche;Cuisson;Cuisson;2033;612,5442334
Intermédiaire 2;Tertiaire;Enseignement, recherche;Enseignement, recherche;Froid;Froid;2033;140,3645405
Intermédiaire 2;Tertiaire;Enseignement, recherche;Enseignement, recherche;Eclairage intérieur;Eclairage;2033;609,8732568
Intermédiaire 2;Tertiaire;Enseignement, recherche;Enseignement, recherche;Bureautique et autres usages tertiaires;Bureautique et autres usages tertiaires;2033;892,3126463
Intermédiaire 2;Tertiaire;Entreposage et stockage;Entreposage et stockage;Autres usages;Autres usages;2033;1738,889297
Intermédiaire 2;Tertiaire;Gérant d'immeuble habitat;Gérant d'immeuble habitat;Autres usages;Autres usages;2033;5499,220885
